Driver,LapNumber,Time,LapTime,Compound,TyreLife,Circuit
STR,6,01:07:14.377,00:01:39.766,HARD,7,Singapore Grand Prix
STR,7,01:08:54.112,00:01:39.735,HARD,8,Singapore Grand Prix
STR,8,01:10:33.850,00:01:39.738,HARD,9,Singapore Grand Prix
STR,9,01:12:14.631,00:01:40.781,HARD,10,Singapore Grand Prix
STR,10,01:13:54.145,00:01:39.514,HARD,11,Singapore Grand Prix
STR,11,01:15:33.834,00:01:39.689,HARD,12,Singapore Grand Prix
STR,12,01:17:13.572,00:01:39.738,HARD,13,Singapore Grand Prix
STR,13,01:18:53.083,00:01:39.511,HARD,14,Singapore Grand Prix
STR,14,01:20:32.878,00:01:39.795,HARD,15,Singapore Grand Prix
STR,15,01:22:12.372,00:01:39.494,HARD,16,Singapore Grand Prix
STR,16,01:23:52.295,00:01:39.923,HARD,17,Singapore Grand Prix
STR,17,01:25:32.228,00:01:39.933,HARD,18,Singapore Grand Prix
STR,18,01:27:12.243,00:01:40.015,HARD,19,Singapore Grand Prix
STR,19,01:28:52.203,00:01:39.960,HARD,20,Singapore Grand Prix
STR,20,01:30:32.132,00:01:39.929,HARD,21,Singapore Grand Prix
STR,21,01:32:13.555,00:01:41.423,HARD,22,Singapore Grand Prix
STR,22,01:33:53.988,00:01:40.433,HARD,23,Singapore Grand Prix
STR,23,01:35:34.316,00:01:40.328,HARD,24,Singapore Grand Prix
STR,24,01:37:14.499,00:01:40.183,HARD,25,Singapore Grand Prix
STR,25,01:38:54.986,00:01:40.487,HARD,26,Singapore Grand Prix
STR,28,01:44:23.449,00:01:39.233,MEDIUM,3,Singapore Grand Prix
STR,29,01:46:02.838,00:01:39.389,MEDIUM,4,Singapore Grand Prix
STR,30,01:47:41.755,00:01:38.917,MEDIUM,5,Singapore Grand Prix
STR,31,01:49:20.250,00:01:38.495,MEDIUM,6,Singapore Grand Prix
STR,32,01:50:58.409,00:01:38.159,MEDIUM,7,Singapore Grand Prix
STR,33,01:52:36.571,00:01:38.162,MEDIUM,8,Singapore Grand Prix
STR,34,01:54:14.857,00:01:38.286,MEDIUM,9,Singapore Grand Prix
STR,35,01:55:52.781,00:01:37.924,MEDIUM,10,Singapore Grand Prix
STR,36,01:57:30.632,00:01:37.851,MEDIUM,11,Singapore Grand Prix
STR,37,01:59:09.549,00:01:38.917,MEDIUM,12,Singapore Grand Prix
STR,38,02:00:51.241,00:01:41.692,MEDIUM,13,Singapore Grand Prix
STR,39,02:02:29.502,00:01:38.261,MEDIUM,14,Singapore Grand Prix
STR,40,02:04:08.010,00:01:38.508,MEDIUM,15,Singapore Grand Prix
STR,41,02:05:47.755,00:01:39.745,MEDIUM,16,Singapore Grand Prix
STR,42,02:07:25.779,00:01:38.024,MEDIUM,17,Singapore Grand Prix
STR,43,02:09:03.961,00:01:38.182,MEDIUM,18,Singapore Grand Prix
STR,44,02:10:42.164,00:01:38.203,MEDIUM,19,Singapore Grand Prix
STR,45,02:12:20.981,00:01:38.817,MEDIUM,20,Singapore Grand Prix
STR,46,02:14:00.270,00:01:39.289,MEDIUM,21,Singapore Grand Prix
STR,47,02:15:38.635,00:01:38.365,MEDIUM,22,Singapore Grand Prix
STR,48,02:17:16.563,00:01:37.928,MEDIUM,23,Singapore Grand Prix
STR,49,02:18:55.095,00:01:38.532,MEDIUM,24,Singapore Grand Prix
STR,50,02:20:35.235,00:01:40.140,MEDIUM,25,Singapore Grand Prix
STR,51,02:22:13.544,00:01:38.309,MEDIUM,26,Singapore Grand Prix
STR,52,02:23:51.574,00:01:38.030,MEDIUM,27,Singapore Grand Prix
STR,53,02:25:30.129,00:01:38.555,MEDIUM,28,Singapore Grand Prix
STR,54,02:27:08.307,00:01:38.178,MEDIUM,29,Singapore Grand Prix
STR,55,02:28:46.627,00:01:38.320,MEDIUM,30,Singapore Grand Prix
STR,56,02:30:25.211,00:01:38.584,MEDIUM,31,Singapore Grand Prix
STR,57,02:32:03.857,00:01:38.646,MEDIUM,32,Singapore Grand Prix
STR,58,02:33:42.373,00:01:38.516,MEDIUM,33,Singapore Grand Prix
STR,59,02:35:22.628,00:01:40.255,MEDIUM,34,Singapore Grand Prix
STR,60,02:37:01.559,00:01:38.931,MEDIUM,35,Singapore Grand Prix
STR,61,02:38:41.404,00:01:39.845,MEDIUM,36,Singapore Grand Prix
ZHO,2,01:00:36.679,00:01:41.595,HARD,2,Singapore Grand Prix
ZHO,3,01:02:17.380,00:01:40.701,HARD,3,Singapore Grand Prix
ZHO,4,01:03:57.335,00:01:39.955,HARD,4,Singapore Grand Prix
ZHO,5,01:05:37.227,00:01:39.892,HARD,5,Singapore Grand Prix
ZHO,6,01:07:17.289,00:01:40.062,HARD,6,Singapore Grand Prix
ZHO,7,01:08:57.121,00:01:39.832,HARD,7,Singapore Grand Prix
ZHO,8,01:10:36.608,00:01:39.487,HARD,8,Singapore Grand Prix
ZHO,9,01:12:16.351,00:01:39.743,HARD,9,Singapore Grand Prix
ZHO,10,01:13:55.711,00:01:39.360,HARD,10,Singapore Grand Prix
ZHO,11,01:15:35.365,00:01:39.654,HARD,11,Singapore Grand Prix
ZHO,12,01:17:15.274,00:01:39.909,HARD,12,Singapore Grand Prix
ZHO,13,01:18:55.611,00:01:40.337,HARD,13,Singapore Grand Prix
ZHO,14,01:20:35.431,00:01:39.820,HARD,14,Singapore Grand Prix
ZHO,15,01:22:15.041,00:01:39.610,HARD,15,Singapore Grand Prix
ZHO,16,01:23:54.768,00:01:39.727,HARD,16,Singapore Grand Prix
ZHO,17,01:25:34.942,00:01:40.174,HARD,17,Singapore Grand Prix
ZHO,18,01:27:15.001,00:01:40.059,HARD,18,Singapore Grand Prix
ZHO,19,01:28:56.196,00:01:41.195,HARD,19,Singapore Grand Prix
ZHO,20,01:30:36.777,00:01:40.581,HARD,20,Singapore Grand Prix
ZHO,21,01:32:17.242,00:01:40.465,HARD,21,Singapore Grand Prix
ZHO,22,01:33:57.357,00:01:40.115,HARD,22,Singapore Grand Prix
ZHO,23,01:35:37.383,00:01:40.026,HARD,23,Singapore Grand Prix
ZHO,24,01:37:17.430,00:01:40.047,HARD,24,Singapore Grand Prix
ZHO,25,01:38:57.649,00:01:40.219,HARD,25,Singapore Grand Prix
ZHO,26,01:40:38.049,00:01:40.400,HARD,26,Singapore Grand Prix
ZHO,27,01:42:18.238,00:01:40.189,HARD,27,Singapore Grand Prix
ZHO,28,01:43:58.203,00:01:39.965,HARD,28,Singapore Grand Prix
ZHO,29,01:45:39.297,00:01:41.094,HARD,29,Singapore Grand Prix
ZHO,30,01:47:20.154,00:01:40.857,HARD,30,Singapore Grand Prix
ZHO,31,01:49:02.444,00:01:42.290,HARD,31,Singapore Grand Prix
